GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
06037543702,7045.0,33.4,57.0,5.0,4.7,2270.0,48.4,57.6,377500.0,5.0,7.5,36.8,0.0,4.44,1528 (USD),$73102,24.4,71.6,16.2,34.5,86.3,19.5,25.2,46.8
06037543801,5324.0,38.7,46.2,10.2,3.2,1791.0,48.2,54.5,198800.0,5.4,3.2,23.1,0.0,3.96,1080 (USD),$70446,25.9,81.1,14.5,32.2,90.3,24.6,34.5,43.0
06037551300,5241.0,38.1,76.8,13.0,5.4,242.0,49.0,28.6,330600.0,3.8,2.3,74.0,5.0,2.98,1230 (USD),$48548,28.4,81.3,9.7,34.2,86.9,14.9,34.7,32.3
06037462400,3978.0,43.3,30.5,50.6,5.4,317.0,47.4,74.0,730400.0,5.8,63.7,41.9,0.0,2.29,1404 (USD),$82500,24.3,74.1,15.7,41.1,91.7,52.6,66.1,20.9
06037480201,3923.0,44.0,22.2,37.3,1.8,1426.0,49.8,97.4,783600.0,6.0,49.9,18.0,9.4,3.0,1859 (USD),$102639,32.4,78.6,2.6,26.4,93.2,54.5,55.1,29.0
06037480901,5316.0,39.1,38.8,6.2,2.6,2757.0,44.7,24.2,460900.0,3.7,26.3,70.8,0.7,3.04,1281 (USD),$63082,28.0,79.6,20.0,40.7,90.6,27.2,23.0,53.3
06037481300,3303.0,44.8,28.2,3.3,0.0,2251.0,51.3,93.1,516000.0,4.7,6.9,36.8,0.0,4.43,1491 (USD),$54583,30.0,82.5,13.2,52.0,96.9,16.5,15.7,57.6
06037481603,3574.0,39.8,17.8,6.3,5.1,2353.0,49.2,44.5,599000.0,4.1,30.6,56.1,2.0,3.23,1410 (USD),$52894,29.0,70.9,16.3,33.8,80.6,35.6,29.9,59.9
06037481714,2711.0,45.9,6.5,3.1,0.0,2389.0,44.0,26.9,437500.0,3.8,7.9,76.6,0.6,2.78,1131 (USD),$35855,30.3,77.5,24.8,48.5,87.9,27.1,18.6,72.5
06037482301,4792.0,41.4,18.5,12.5,0.5,3196.0,51.1,73.4,580700.0,4.2,18.8,66.7,0.0,3.53,1250 (USD),$36761,29.7,80.3,23.2,22.5,94.2,17.3,20.7,62.0
06037482401,3880.0,39.6,46.6,1.4,0.0,2012.0,50.2,77.5,418200.0,4.3,9.0,62.1,0.0,3.78,1238 (USD),$51277,24.1,73.8,10.6,35.1,96.5,11.3,13.3,55.4
06037482600,6714.0,47.1,19.5,6.3,0.0,4834.0,48.8,75.9,581300.0,5.0,5.5,32.1,0.0,2.81,1394 (USD),$62447,29.1,86.3,12.8,32.0,90.1,37.1,25.8,49.6
06037482702,2522.0,48.0,44.9,8.2,0.0,1157.0,49.6,91.5,562200.0,5.3,4.5,22.0,0.0,2.55,1241 (USD),$67708,33.5,84.5,13.0,39.9,93.6,25.2,32.9,42.9
06037500201,6682.0,46.4,33.5,50.9,0.3,775.0,50.2,96.2,675600.0,6.2,0.9,9.5,12.3,3.48,2617 (USD),$112188,35.4,87.5,2.2,30.6,94.3,39.1,72.4,16.1
06037500202,4753.0,46.0,48.4,36.4,1.5,571.0,53.0,85.8,872500.0,7.1,0.9,15.0,0.0,2.16,1123 (USD),$133774,36.5,79.7,4.1,34.1,96.2,44.4,62.4,19.9
06037500300,3142.0,44.4,61.4,19.0,0.5,508.0,48.7,68.9,584200.0,6.3,3.6,13.1,0.0,2.49,1841 (USD),$103582,32.1,82.3,8.1,33.5,96.9,38.6,55.7,18.7
06037500500,2937.0,38.2,87.2,4.7,0.5,221.0,48.5,36.3,289100.0,4.7,10.5,30.9,5.5,4.04,1201 (USD),$48177,29.8,85.6,12.7,29.1,86.1,9.5,21.4,37.6
06037500900,5999.0,35.7,89.2,3.5,2.1,175.0,48.8,60.0,371800.0,4.6,0.5,47.3,7.3,3.17,1242 (USD),$54676,28.2,85.6,14.8,24.5,87.1,11.2,32.7,28.5
06037501400,4021.0,34.3,76.7,17.3,2.8,128.0,49.8,64.4,352800.0,4.5,22.9,64.9,4.1,3.09,1427 (USD),$53785,32.6,79.4,14.8,41.0,89.7,26.6,53.9,21.3
06037501501,2538.0,44.6,47.8,34.7,1.8,224.0,48.1,78.2,539100.0,6.0,15.8,12.3,7.0,2.42,1762 (USD),$103854,32.7,83.7,7.6,22.5,94.2,43.5,68.7,11.9
06037501802,3550.0,35.1,74.6,18.6,3.0,34.0,46.6,53.8,470000.0,4.4,13.4,51.3,0.0,2.86,1481 (USD),$74145,35.8,81.6,13.4,44.5,84.8,24.7,64.3,14.1
06037501900,4204.0,38.5,70.6,23.6,1.2,55.0,44.2,98.4,418300.0,5.4,4.0,14.8,0.0,3.3,1474 (USD),$90987,32.2,79.9,7.6,26.0,94.2,22.5,67.7,10.6
06037502401,5254.0,31.8,88.5,8.0,0.7,127.0,45.3,77.6,378100.0,5.4,3.2,34.4,4.4,3.78,1287 (USD),$59736,30.0,79.7,14.2,27.3,96.4,11.8,28.6,28.0
06037401202,4789.0,41.7,40.7,43.2,0.3,479.0,46.9,85.1,446900.0,6.2,0.0,14.3,0.0,3.54,1922 (USD),$91875,36.8,81.4,12.4,32.1,89.1,27.6,65.0,21.5
06037401311,6145.0,35.3,41.9,41.4,5.5,486.0,47.6,62.2,453400.0,5.2,9.5,33.2,10.1,2.37,1685 (USD),$77176,38.2,81.2,10.9,35.9,84.1,37.0,70.8,15.8
06037401703,4306.0,35.3,45.8,29.3,10.2,547.0,43.8,35.0,387400.0,4.3,0.0,62.4,2.5,2.74,1507 (USD),$55219,37.0,83.0,19.5,47.7,77.9,35.0,51.9,32.6
06037480011,5119.0,37.8,34.1,17.4,1.3,2238.0,49.1,49.4,644400.0,4.6,9.7,55.1,3.4,2.95,1324 (USD),$63370,29.7,84.6,17.0,28.3,89.3,36.4,28.1,50.1
06037480600,8153.0,36.4,21.7,49.0,5.2,1501.0,51.3,26.5,829300.0,4.4,28.8,70.6,2.5,2.14,1570 (USD),$74779,29.9,73.1,10.4,26.5,83.7,59.7,61.7,23.9
06037481712,5589.0,45.2,17.8,0.3,0.0,4490.0,49.8,43.0,598700.0,4.3,14.2,62.5,0.0,3.38,1292 (USD),$48706,29.5,80.1,19.0,36.8,93.8,24.1,12.5,71.0
06037481713,2910.0,45.4,19.5,0.8,0.0,2302.0,48.9,28.6,596700.0,4.0,11.6,69.1,4.7,3.14,1269 (USD),$52917,29.3,75.5,16.9,50.7,90.7,34.7,14.6,65.6
06037482303,5947.0,40.1,37.0,2.5,0.0,3592.0,51.8,63.9,584700.0,4.1,17.6,64.0,0.0,3.94,1189 (USD),$39302,27.4,74.8,25.7,35.2,94.5,12.7,14.5,56.9
06037482304,3733.0,34.9,39.4,2.4,0.0,2159.0,47.1,62.4,398400.0,3.9,10.1,73.8,0.0,4.12,1196 (USD),$32025,27.0,72.9,34.9,32.2,94.7,15.2,11.8,56.6
06037500800,5515.0,34.8,86.9,5.8,2.9,88.0,52.2,86.1,382700.0,5.1,0.3,24.9,0.0,3.13,1341 (USD),$62981,30.7,81.0,9.1,31.5,91.8,15.4,39.7,26.9
06037503601,4202.0,42.8,49.1,30.8,5.8,376.0,48.9,95.1,459500.0,5.6,0.0,5.9,22.0,3.03,1370 (USD),$87143,32.2,88.5,3.2,32.0,96.0,22.9,62.1,19.0
06037503602,4286.0,44.2,46.5,38.5,0.4,506.0,49.6,89.7,628400.0,6.2,0.3,11.2,0.0,3.9,1947 (USD),$111607,35.5,74.4,4.9,44.3,95.0,33.3,60.1,17.0
06037503702,5263.0,40.0,54.4,37.2,0.5,380.0,51.1,77.3,478700.0,5.7,4.4,29.7,7.7,3.66,1406 (USD),$72375,32.1,87.3,11.2,32.3,91.3,17.0,66.7,16.2
06037504002,5251.0,34.6,40.7,40.4,4.7,570.0,48.5,87.8,470300.0,5.3,0.0,20.1,0.0,3.19,1263 (USD),$97897,33.5,81.0,8.2,47.2,88.4,32.1,63.4,17.7
06037504101,5091.0,40.0,64.5,21.0,3.6,358.0,50.1,70.6,386900.0,5.7,1.5,31.8,0.0,2.64,1092 (USD),$68684,29.2,87.5,9.7,33.2,94.1,10.5,42.2,25.6
06037530005,4365.0,50.1,39.6,10.6,0.8,2140.0,47.4,91.0,565200.0,6.3,0.0,16.2,9.0,2.21,877 (USD),$74432,36.5,81.5,6.8,45.3,95.7,31.9,39.0,40.5
06037530204,3952.0,31.6,85.7,2.0,0.0,485.0,45.3,37.2,378500.0,4.2,9.7,73.4,7.2,3.5,1284 (USD),$52910,33.4,71.7,17.4,30.5,83.9,19.7,21.3,41.3
06037533402,4048.0,30.6,99.0,1.0,0.0,0.0,52.3,51.9,347800.0,3.8,24.4,71.6,1.4,4.0,1014 (USD),$34444,34.5,70.5,28.5,18.7,85.3,7.9,3.4,43.5
06037553000,5037.0,35.5,74.6,16.2,3.0,251.0,46.3,98.6,382600.0,5.3,1.2,19.4,4.0,3.79,1723 (USD),$71136,27.9,88.4,4.0,40.9,98.3,15.6,31.8,30.2
06037553400,3587.0,32.5,66.1,9.6,3.0,334.0,43.9,84.6,378900.0,5.1,4.3,34.2,6.6,4.28,1301 (USD),$60625,33.5,80.8,18.7,35.5,95.2,20.5,24.6,33.5
06037553801,4549.0,30.9,78.9,2.0,10.1,266.0,49.5,39.1,321500.0,4.4,7.2,74.0,5.3,4.32,1289 (USD),$53299,29.7,74.5,26.5,24.2,89.9,5.8,19.5,40.7
06037554511,4039.0,42.3,10.6,13.5,4.7,2557.0,48.1,88.2,661800.0,6.1,0.6,21.6,10.8,4.11,2136 (USD),$105500,37.2,82.2,2.9,25.4,96.4,56.6,41.0,42.9
06037554515,3784.0,48.3,9.6,18.2,8.2,2153.0,46.0,93.2,611800.0,6.4,1.4,15.7,3.7,3.98,2100 (USD),$97326,33.2,83.7,5.3,39.6,94.7,49.6,42.7,48.6
06037554517,4427.0,43.1,8.7,8.9,2.4,3338.0,51.8,81.5,651700.0,5.7,0.0,34.9,16.4,2.97,1880 (USD),$97847,36.8,84.0,8.2,37.3,85.8,53.2,34.9,54.1
06037554519,3597.0,51.8,10.3,15.8,2.7,2317.0,52.3,90.0,739500.0,6.7,0.9,15.3,11.7,3.76,3004 (USD),$118636,34.4,80.1,5.8,34.3,92.4,52.5,43.5,46.5
06037554900,7372.0,40.4,28.3,20.8,5.3,3170.0,47.6,57.3,445400.0,5.2,4.0,52.4,0.0,3.44,1417 (USD),$56358,25.5,77.1,9.8,34.1,92.3,31.5,37.4,47.1
06037555103,5012.0,36.1,29.7,18.8,9.2,1966.0,46.5,62.3,445400.0,5.1,0.5,44.6,4.9,3.2,1797 (USD),$83844,30.5,86.1,8.7,32.2,84.9,30.4,57.0,35.7
06037570501,7282.0,35.2,58.5,12.6,12.7,719.0,48.0,78.7,357500.0,4.9,28.4,37.8,5.4,3.7,1276 (USD),$60625,30.7,79.1,18.8,31.1,82.3,17.7,40.8,28.5
06037570502,6356.0,32.4,56.7,13.2,8.8,1127.0,51.5,76.7,349400.0,4.6,22.3,46.5,2.4,3.45,1234 (USD),$56639,29.6,78.0,19.9,24.6,87.8,10.5,40.4,31.6
06037571200,7774.0,40.9,30.7,42.0,11.4,909.0,51.2,52.0,651600.0,5.1,10.2,50.6,0.0,2.2,1233 (USD),$84048,27.8,82.6,6.7,36.9,88.8,39.0,71.3,14.3
06037571300,4194.0,42.6,24.9,44.6,7.1,788.0,46.8,96.9,546800.0,6.3,0.5,14.5,0.0,2.43,1639 (USD),$102557,29.9,89.5,5.4,38.7,95.3,37.4,73.7,18.4
06037571900,5724.0,40.3,27.9,45.4,10.3,497.0,50.5,53.2,679800.0,4.8,19.0,50.5,0.0,2.08,1193 (USD),$74453,37.1,75.5,2.3,27.9,90.1,44.3,77.0,12.9
06037572302,3467.0,34.2,52.8,2.5,12.9,916.0,50.6,80.3,374900.0,4.8,27.1,39.3,2.4,3.56,1406 (USD),$65515,27.0,82.4,11.0,33.8,92.7,17.8,24.3,42.6
06037572500,3804.0,29.9,39.2,8.9,27.6,420.0,47.7,8.0,234500.0,4.0,7.8,72.1,4.3,2.97,445 (USD),$24153,31.9,61.4,37.8,12.4,88.8,10.5,53.0,25.7
06037573403,3487.0,40.5,19.8,43.8,8.4,869.0,51.6,43.6,524000.0,5.4,0.6,22.9,0.0,2.77,1992 (USD),$104737,38.6,75.4,12.9,44.3,89.4,58.9,65.9,26.8
06037574300,5796.0,40.9,14.3,67.7,4.4,542.0,48.9,89.2,582400.0,5.8,2.3,23.8,0.0,2.53,1625 (USD),$92462,27.6,83.3,7.1,35.0,83.6,42.1,81.4,8.9
06037575101,4627.0,29.7,53.3,12.9,11.6,946.0,48.7,26.1,392200.0,4.0,20.2,73.9,4.7,3.32,1152 (USD),$40259,30.6,68.0,32.5,30.3,90.1,19.1,37.5,33.6
06037575803,3004.0,36.3,62.3,17.2,10.8,223.0,48.5,1.3,321700.0,3.1,23.5,94.7,3.4,2.34,795 (USD),$23400,30.8,56.9,39.6,30.5,89.8,14.6,34.8,40.0
06037533803,6127.0,30.7,85.0,11.9,2.1,41.0,53.2,47.9,378200.0,4.1,11.9,69.7,1.3,3.45,1076 (USD),$39679,30.8,70.0,25.7,25.7,91.9,5.4,12.2,39.9
06037534101,2339.0,31.0,89.8,2.3,2.4,131.0,54.9,56.2,361800.0,4.3,9.7,74.6,1.8,4.55,1095 (USD),$40000,28.3,72.6,27.4,21.5,92.0,3.8,12.1,44.9
06037536103,5610.0,37.2,96.9,2.1,0.1,18.0,49.2,62.7,384900.0,4.9,11.6,46.3,1.2,3.35,1119 (USD),$62885,30.9,70.9,14.7,30.5,94.6,6.5,13.7,48.6
06037533002,2677.0,30.7,95.3,0.9,0.0,0.0,49.2,69.7,290100.0,4.0,44.7,54.7,5.0,3.71,954 (USD),$33542,30.8,68.6,23.9,18.8,91.4,3.6,4.4,40.3
06037480304,4386.0,37.0,33.3,6.2,1.8,2507.0,43.1,7.4,427100.0,3.5,8.9,83.7,2.3,2.44,1221 (USD),$33065,32.8,77.9,30.5,53.7,82.8,28.9,21.2,55.7
06037502500,4136.0,37.5,91.4,7.2,0.6,9.0,50.4,52.7,358300.0,4.5,0.0,53.3,3.1,2.88,1191 (USD),$44722,37.0,87.8,9.6,17.0,94.4,6.9,25.9,33.7
06037502601,7084.0,37.5,91.9,6.1,0.1,122.0,48.8,97.2,382600.0,5.4,2.2,20.3,0.0,3.43,1606 (USD),$75750,31.6,83.1,4.7,33.0,95.1,10.6,27.6,27.0
06037502602,4390.0,33.8,87.1,9.7,0.0,108.0,47.4,49.5,431000.0,4.4,3.9,54.8,0.0,3.05,1144 (USD),$46611,27.5,85.2,12.8,35.2,93.2,11.5,25.6,33.9
06037502902,4212.0,33.3,88.5,7.0,0.2,85.0,49.5,77.4,436000.0,5.3,0.3,55.7,0.0,4.55,1275 (USD),$46588,30.7,79.3,27.8,28.6,94.8,7.9,33.0,31.9
06037503402,4232.0,38.1,60.5,34.7,0.5,156.0,48.8,81.6,462500.0,5.6,1.4,22.2,4.1,3.03,1753 (USD),$93011,34.7,89.4,6.3,27.4,87.9,34.8,75.0,10.2
06037503701,5277.0,37.1,58.4,34.8,0.3,185.0,45.1,66.6,474200.0,5.1,1.7,38.5,0.0,2.48,1188 (USD),$74151,29.0,84.4,4.7,29.2,90.2,20.7,69.8,14.2
06037503802,4879.0,40.2,39.9,29.0,2.1,1325.0,51.2,69.5,467900.0,5.3,0.0,17.4,0.0,2.88,1770 (USD),$86821,31.8,84.5,8.5,35.1,94.4,38.7,49.1,29.0
06037530101,5317.0,35.9,80.3,9.9,4.3,245.0,45.8,35.8,367700.0,4.1,15.8,76.9,4.7,2.79,1143 (USD),$31930,33.7,81.6,19.1,36.8,93.2,12.8,28.4,36.5
06037310300,2668.0,49.2,11.0,67.8,0.0,450.0,47.8,100.0,797800.0,6.0,1.2,10.6,9.3,3.26,2941 (USD),$132500,25.3,83.3,2.1,25.1,89.4,43.3,60.0,26.5
06037503202,5246.0,35.4,75.0,14.2,1.1,341.0,49.6,68.3,381700.0,5.0,1.9,39.5,0.0,3.45,1079 (USD),$65588,27.2,67.6,19.9,25.5,94.3,8.1,43.6,28.1
06037503501,6319.0,34.9,73.4,17.7,0.8,261.0,47.7,61.5,444400.0,5.0,0.9,38.9,8.7,3.49,1473 (USD),$53683,27.6,82.6,16.1,34.2,92.3,21.6,52.0,21.6
06037503502,4359.0,35.8,67.0,25.8,0.1,137.0,45.7,87.1,429200.0,5.4,2.8,25.4,2.2,3.93,1381 (USD),$73979,33.9,88.6,10.6,30.4,89.5,15.0,61.9,15.0
06037504102,7.0,,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,100.0,0.0,,,,,100.0,0.0,,100.0,0.0,100.0,0.0
06037531603,3232.0,29.2,94.2,1.3,0.5,25.0,49.1,72.9,349600.0,4.7,10.8,69.4,3.4,3.76,1017 (USD),$42163,32.2,66.7,27.7,28.2,95.2,9.1,13.9,34.3
06037532002,3306.0,32.0,91.1,3.1,0.0,194.0,52.7,33.4,315600.0,4.0,3.5,67.9,1.9,3.31,1139 (USD),$40164,30.7,66.8,21.9,27.4,93.0,11.7,23.0,40.4
06037532101,6524.0,31.2,93.0,2.0,0.0,187.0,52.0,36.8,419900.0,4.1,11.7,73.9,6.7,3.57,1183 (USD),$38497,34.1,74.2,22.3,28.1,91.7,8.8,22.3,36.5
06037532604,2837.0,30.4,98.2,0.7,0.6,9.0,49.0,28.6,410000.0,3.9,24.5,80.4,1.8,3.99,1089 (USD),$43889,30.1,65.3,27.9,17.8,93.0,5.3,6.4,47.4
06037533804,4696.0,32.7,95.3,1.3,0.2,153.0,46.7,41.1,335500.0,4.0,33.2,62.8,0.0,3.46,964 (USD),$38168,30.4,82.4,14.4,33.9,95.6,7.6,7.6,45.5
06037533901,6404.0,26.9,96.6,3.0,0.0,0.0,48.6,64.6,374400.0,4.1,10.8,82.4,0.6,4.48,1190 (USD),$45440,30.7,74.1,30.6,18.4,89.1,1.6,7.3,41.1
06037534001,5384.0,28.2,96.1,0.8,0.0,149.0,47.9,52.1,377100.0,4.2,6.1,77.7,3.6,4.38,1117 (USD),$40888,29.1,75.7,28.7,24.3,86.0,3.1,8.8,45.7
06037534403,2964.0,33.8,95.9,3.3,0.0,25.0,51.2,51.5,460000.0,4.1,14.7,83.9,0.0,4.17,1199 (USD),$47813,33.6,64.9,18.5,27.3,91.8,5.3,4.8,52.8
06037534406,5109.0,25.3,97.7,2.2,0.0,8.0,50.7,49.4,289600.0,4.4,10.7,90.2,0.0,4.95,1280 (USD),$39702,35.1,78.1,30.4,21.9,90.6,4.4,4.4,43.5
06037534502,4875.0,30.4,97.8,1.5,0.2,23.0,48.1,65.5,389100.0,4.9,25.4,40.7,3.5,4.02,998 (USD),$53698,36.0,76.5,22.8,27.8,97.5,5.2,7.7,44.6
06037535101,7920.0,28.9,87.3,0.5,11.0,3.0,50.4,58.0,303500.0,4.2,27.2,66.6,1.2,4.3,1128 (USD),$34792,30.9,64.3,39.2,22.9,93.5,5.6,14.3,41.3
06037535503,2393.0,32.4,97.7,1.1,0.0,0.0,46.2,45.4,343000.0,4.0,19.1,72.1,1.9,3.62,1015 (USD),$33974,32.5,65.0,26.3,23.3,90.0,4.3,6.8,45.8
06037535604,4352.0,28.8,99.4,0.6,0.0,0.0,49.4,60.8,335700.0,4.3,27.9,56.8,0.0,3.84,1064 (USD),$44718,31.6,71.9,22.9,26.5,88.8,6.9,4.6,45.1
06037463000,2277.0,41.4,13.0,52.5,6.8,537.0,45.1,61.6,883700.0,5.8,2.4,32.3,0.0,2.0,2237 (USD),$111007,31.6,83.7,3.6,29.4,83.4,67.0,66.5,21.3
06037460502,4419.0,41.1,11.9,51.6,0.1,1538.0,51.5,97.1,1131900.0,6.8,15.5,9.0,0.0,4.07,2321 (USD),$146250,24.9,84.4,2.7,20.7,87.8,72.9,69.0,23.7
06037540901,4775.0,30.4,68.2,2.4,28.2,28.0,49.9,79.7,269600.0,4.9,13.7,52.2,6.0,3.7,1240 (USD),$37431,31.3,74.6,31.9,34.8,88.5,6.3,36.5,29.4
06037541200,6501.0,35.6,41.9,0.4,55.5,0.0,48.7,86.8,300800.0,5.5,6.1,33.0,0.0,3.55,1352 (USD),$56101,31.2,84.7,24.0,30.3,94.3,12.7,62.3,13.4
06037541605,5402.0,29.7,66.9,0.1,29.6,182.0,54.0,52.9,337900.0,4.4,14.8,66.3,4.9,4.62,1198 (USD),$47313,31.4,64.0,22.0,17.5,91.1,5.4,38.3,35.4
06037541606,2334.0,34.1,82.7,1.5,14.2,38.0,52.4,45.8,315600.0,4.6,23.3,66.8,2.4,3.68,1011 (USD),$39258,28.3,71.3,19.0,25.2,93.9,5.6,22.3,39.4
06037555102,6417.0,36.5,47.0,12.4,9.6,1756.0,48.7,33.3,318600.0,4.4,1.9,59.4,5.2,3.25,1238 (USD),$43654,26.9,69.2,17.5,37.9,89.3,23.0,36.8,45.8
06037570402,3599.0,32.8,47.5,3.3,38.4,207.0,46.2,88.5,349100.0,5.3,9.3,25.7,5.1,4.37,1536 (USD),$65521,30.6,75.7,14.6,30.8,91.5,15.7,51.9,22.1
06037572001,5449.0,41.7,24.6,52.3,5.1,482.0,47.5,74.8,587100.0,5.4,56.6,38.8,10.8,2.25,1350 (USD),$91377,29.2,83.6,6.0,39.9,92.4,47.1,76.4,13.4
06037407101,4827.0,33.6,86.6,4.7,1.0,377.0,48.1,80.8,360600.0,5.7,1.1,35.4,0.0,3.64,1149 (USD),$58889,30.7,71.3,24.9,23.9,91.6,9.7,23.7,34.0
06037400402,4355.0,40.0,28.8,56.4,1.5,432.0,50.7,72.4,600400.0,5.9,0.0,22.0,0.0,3.17,1739 (USD),$110417,36.1,87.3,5.0,24.7,92.7,42.4,73.7,19.2
06037402402,6484.0,31.4,65.7,15.7,5.1,687.0,45.9,58.3,290800.0,4.9,3.1,48.6,3.6,3.01,1701 (USD),$55142,34.4,77.0,15.4,50.0,79.3,23.7,40.4,29.4
06037405102,4392.0,35.2,67.8,4.7,3.3,1037.0,46.7,46.9,301900.0,4.4,6.5,49.2,10.2,3.35,1252 (USD),$41264,29.2,75.3,19.8,31.5,90.7,14.6,16.3,50.1
06037430002,6892.0,41.7,39.5,24.7,10.1,1571.0,46.1,48.3,368200.0,5.0,3.5,39.9,0.0,2.77,1821 (USD),$70040,30.4,79.3,8.1,25.6,89.9,35.9,50.1,32.8
06037431600,4202.0,48.4,10.5,19.6,1.3,2691.0,47.1,91.1,1111500.0,6.4,6.3,23.8,0.0,2.95,1086 (USD),$100607,29.0,66.7,6.8,33.5,95.8,45.5,37.7,52.4
06037574601,2225.0,19.4,24.8,42.0,6.2,431.0,41.5,,,,,,,,,,14.5,20.0,,100.0,42.2,36.9,65.9,10.7
06037577501,3506.0,52.0,10.9,80.7,0.2,234.0,47.4,65.2,1133000.0,5.7,23.5,33.7,4.7,1.73,1675 (USD),$100114,31.8,83.7,13.5,47.7,90.6,62.0,89.4,12.7
06037407302,3627.0,32.2,85.3,2.7,3.1,298.0,46.8,97.5,368100.0,5.7,0.0,16.8,0.0,4.85,1604 (USD),$62500,30.6,78.1,10.4,29.8,97.0,6.6,26.1,31.8
06037408501,3156.0,33.3,76.0,4.7,1.0,554.0,48.7,78.4,421400.0,5.2,1.1,35.8,3.6,3.81,1472 (USD),$61098,31.8,79.4,6.8,49.7,92.0,9.5,28.8,36.9
06037430721,3567.0,45.1,11.1,24.9,1.3,2061.0,42.9,42.2,709900.0,4.7,3.1,52.5,0.0,2.45,1454 (USD),$73828,32.2,71.4,6.8,21.8,92.0,51.1,37.4,50.5
06037432901,4332.0,38.1,30.7,2.1,0.2,2827.0,50.5,65.8,491800.0,4.4,9.1,48.9,0.0,3.34,1167 (USD),$60218,28.4,73.8,13.6,43.8,94.4,22.3,19.0,56.4
06037460600,4660.0,43.6,7.5,63.9,0.0,1112.0,49.1,96.6,1232000.0,7.2,11.2,6.8,22.8,3.48,3150 (USD),$156042,28.1,80.3,6.0,21.6,90.2,77.6,70.1,21.3
06037601301,1960.0,39.8,17.8,15.3,60.1,68.0,44.5,68.3,558100.0,5.7,27.6,37.3,0.0,2.38,1576 (USD),$65156,33.2,74.3,5.6,33.3,86.5,41.9,75.9,18.9
06037403403,4866.0,48.9,17.2,6.1,3.3,3478.0,54.5,97.3,889200.0,7.3,0.0,8.4,0.0,3.52,2598 (USD),$119137,37.6,69.6,6.2,38.0,92.5,62.2,27.1,50.3
06037535802,6557.0,34.8,94.1,5.3,0.0,0.0,47.7,70.1,337100.0,4.5,23.8,50.7,0.0,3.93,1058 (USD),$47644,29.6,65.3,14.5,32.2,94.0,7.1,11.5,45.1
06037551800,7919.0,34.0,70.8,10.6,4.2,1048.0,52.3,59.2,448000.0,4.9,6.2,42.5,3.6,2.54,1309 (USD),$65177,31.7,80.0,7.7,32.4,89.5,21.1,31.3,36.0
06037402501,6137.0,24.5,89.8,3.7,2.2,206.0,49.7,41.9,201200.0,4.0,24.2,70.0,0.0,4.44,1084 (USD),$38014,26.6,67.5,25.9,22.5,87.4,5.6,13.5,39.4
06037402600,7279.0,35.5,65.5,21.7,3.3,520.0,49.9,62.4,351400.0,4.6,53.1,54.6,0.0,3.47,999 (USD),$42438,25.7,73.6,19.3,23.0,83.7,24.0,46.2,30.9
06037402902,6923.0,31.6,76.6,6.4,4.8,758.0,52.1,64.4,306800.0,5.3,0.4,49.9,3.8,5.06,1202 (USD),$53814,30.6,71.3,27.2,25.1,78.8,12.0,20.8,44.2
06037403000,7307.0,33.1,85.4,2.7,5.5,368.0,53.7,86.3,314300.0,5.7,5.5,17.4,0.0,5.72,1675 (USD),$59231,27.4,74.6,18.9,40.0,92.8,11.1,19.6,36.3
06037403322,3889.0,41.9,20.6,26.2,1.4,1897.0,46.1,78.6,617700.0,6.2,0.0,26.5,2.4,3.91,1913 (USD),$99118,32.7,78.1,11.1,31.3,90.9,54.1,41.4,43.4
06037403325,5200.0,41.1,15.4,26.0,3.1,2744.0,49.3,87.1,653300.0,6.7,0.0,19.0,0.0,2.84,2180 (USD),$108529,34.4,81.5,2.8,35.4,92.4,62.2,48.3,40.7
06037403600,6739.0,42.5,35.2,35.6,1.3,1665.0,47.8,72.2,596500.0,6.1,0.9,32.2,0.0,3.27,1597 (USD),$77936,33.6,82.5,4.9,27.5,84.0,35.9,66.0,24.5
06037403722,5990.0,30.9,66.5,18.9,3.5,654.0,49.7,49.8,461800.0,4.8,2.6,55.0,0.0,3.79,1220 (USD),$56574,35.8,79.5,17.8,18.6,88.1,20.5,51.4,18.3
06037404701,5550.0,35.7,77.4,3.0,0.3,1060.0,53.1,70.4,358100.0,5.1,3.8,42.3,0.0,4.37,1339 (USD),$52401,29.8,76.3,16.7,33.0,95.9,14.8,10.6,50.2
06037404703,3348.0,27.7,87.5,2.8,0.4,270.0,51.3,57.0,339700.0,4.6,3.3,59.0,2.0,4.6,1256 (USD),$44063,34.5,74.5,27.7,27.1,93.0,10.3,17.9,42.2
06037405101,5631.0,32.6,74.4,7.3,0.5,931.0,54.3,89.0,359500.0,5.2,12.8,38.9,0.0,4.46,1529 (USD),$68207,29.7,76.2,16.2,25.4,93.7,11.0,30.0,37.9
06037405600,5803.0,35.9,63.0,15.0,1.9,1143.0,48.4,84.4,463300.0,5.8,3.6,22.3,0.0,2.86,1225 (USD),$88343,35.6,77.3,4.0,36.3,94.1,25.5,45.7,27.5
