GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born,state,county,county_name
06065051200,4002.0,37.0,43.8,43.7,1.2,332.0,49.3,47.5,946500.0,4.7,0.0,62.1,4.5,2.33,906.0,62317.0,21.4,61.8,10.8,25.0,87.7,25.2,61.5,22.2,06,065,Riverside
06065051100,7124.0,30.3,52.4,14.5,24.7,548.0,50.3,70.2,276500.0,5.8,1.7,43.9,0.0,3.71,1580.0,73949.0,36.4,82.3,7.1,25.5,84.3,20.2,56.1,24.2,06,065,Riverside
06065981000,6013.0,38.4,55.8,17.7,19.5,163.0,100.0,,,,,,,,,,,,,55.0,55.0,1.9,49.9,20.0,06,065,Riverside
06065050700,12921.0,31.1,30.5,44.1,7.7,1061.0,46.9,81.9,359200.0,7.1,0.0,26.7,4.5,3.81,1760.0,96292.0,46.2,77.5,7.1,30.9,83.0,32.4,78.1,11.5,06,065,Riverside
06065042012,6754.0,31.5,31.4,43.4,9.9,594.0,49.4,61.7,375300.0,5.7,0.3,41.1,10.7,3.57,1718.0,84321.0,33.8,82.7,8.2,23.0,84.4,30.0,78.3,13.7,06,065,Riverside
06065041911,12145.0,38.4,28.0,45.2,9.1,1483.0,49.3,93.4,424700.0,6.9,0.0,15.1,0.0,3.54,2353.0,109478.0,51.4,73.7,6.3,14.7,86.9,39.6,71.7,14.7,06,065,Riverside
06065041910,7706.0,42.0,34.6,42.4,5.2,933.0,49.7,79.1,395300.0,5.6,0.0,18.6,0.0,3.27,2215.0,74450.0,42.9,89.0,5.9,17.5,91.3,29.0,66.3,25.0,06,065,Riverside
06065040816,3049.0,37.5,29.1,36.1,14.2,500.0,44.0,58.6,412900.0,6.5,0.0,25.7,0.0,3.17,1564.0,91500.0,41.0,76.1,8.5,47.1,86.2,30.4,68.7,24.6,06,065,Riverside
06065040815,3576.0,37.1,33.4,26.8,9.7,928.0,54.1,73.6,397100.0,6.5,0.0,45.6,0.0,2.26,1731.0,69808.0,40.8,75.8,3.7,37.0,89.4,27.1,54.6,34.1,06,065,Riverside
06065040814,4826.0,33.0,33.2,38.5,6.7,915.0,48.7,43.5,357800.0,5.2,0.0,64.3,7.0,2.62,1713.0,62243.0,41.2,75.3,11.9,37.4,89.7,22.2,59.3,29.6,06,065,Riverside
06065040813,6711.0,42.2,29.1,56.4,1.8,719.0,46.1,96.4,576600.0,7.4,4.7,16.9,0.0,3.64,2336.0,104798.0,38.6,69.5,5.0,21.8,89.6,22.3,67.7,18.0,06,065,Riverside
06065040812,3878.0,34.3,45.8,53.8,0.0,4.0,45.1,91.7,378600.0,5.9,1.9,27.7,0.0,2.86,1540.0,75714.0,30.6,76.9,17.1,19.8,94.2,20.8,61.0,19.0,06,065,Riverside
06065040616,7857.0,35.6,34.9,20.5,8.6,2607.0,48.9,97.8,538800.0,8.1,0.0,17.5,0.0,4.86,2544.0,118411.0,43.4,77.1,4.4,24.9,88.6,35.9,51.6,31.3,06,065,Riverside
06065042728,2176.0,35.7,50.1,40.3,2.4,68.0,51.5,57.3,181500.0,5.5,0.8,15.6,0.0,3.22,1142.0,57109.0,39.8,79.8,10.6,25.3,86.7,20.5,56.5,22.5,06,065,Riverside
06065940600,3065.0,64.7,10.5,80.5,1.2,103.0,49.3,55.5,432800.0,5.3,0.3,13.2,13.2,2.38,2223.0,74423.0,21.7,82.4,4.4,31.6,89.2,48.4,83.1,16.7,06,065,Riverside
06065049100,5169.0,53.1,41.7,53.6,0.3,137.0,51.5,55.8,232600.0,4.3,1.3,35.5,9.4,2.19,1140.0,60969.0,33.1,69.6,8.7,42.1,85.1,23.8,66.9,27.5,06,065,Riverside
06065048700,4824.0,32.5,42.2,13.7,24.9,698.0,51.3,68.6,304600.0,6.7,0.0,24.1,8.0,3.79,1870.0,93125.0,41.1,80.2,5.4,25.3,84.5,25.8,62.2,19.7,06,065,Riverside
06065048300,6943.0,29.5,53.3,9.8,24.9,658.0,47.1,93.3,266300.0,6.2,0.0,30.1,4.1,4.14,1658.0,71442.0,38.4,76.3,13.3,30.4,85.9,17.8,51.1,25.7,06,065,Riverside
06065048200,4279.0,40.3,39.7,30.0,6.3,903.0,51.4,98.3,381000.0,6.9,0.0,18.8,0.0,2.25,2104.0,85726.0,37.6,73.2,7.3,28.3,95.1,32.4,52.8,33.0,06,065,Riverside
06065048100,7415.0,37.0,27.4,50.8,5.6,1089.0,46.8,98.7,589700.0,7.9,0.0,14.5,0.0,3.76,2498.0,112862.0,36.7,75.5,4.6,20.6,87.6,38.6,75.7,18.2,06,065,Riverside
06065043267,6902.0,43.8,19.8,68.9,1.1,388.0,46.0,89.7,382900.0,6.7,2.1,10.3,15.2,4.7,2250.0,106875.0,30.6,76.7,4.5,28.7,93.5,40.4,87.0,9.6,06,065,Riverside
06065043265,7395.0,33.6,22.6,63.1,2.7,495.0,50.0,98.2,415200.0,7.2,1.3,23.8,4.6,4.06,2148.0,103398.0,40.9,83.3,3.6,19.0,89.0,35.7,85.0,10.9,06,065,Riverside
06065043264,7844.0,33.1,22.1,59.0,4.2,739.0,50.5,97.7,375900.0,7.0,0.0,9.7,17.7,4.05,1929.0,105395.0,30.9,79.5,3.5,28.8,88.0,42.5,83.4,12.8,06,065,Riverside
06065043262,5368.0,40.3,22.7,68.8,0.6,260.0,52.0,91.5,382400.0,6.5,0.0,20.2,17.8,3.14,1847.0,99375.0,33.0,84.0,3.9,23.3,83.6,31.6,84.9,7.9,06,065,Riverside
06065043256,3906.0,35.5,34.7,40.3,10.9,411.0,48.7,98.5,351500.0,6.2,0.8,21.5,0.0,4.49,1911.0,87939.0,42.1,87.1,2.2,25.8,92.1,23.7,68.7,23.1,06,065,Riverside
06065043254,5269.0,37.5,36.9,48.5,4.5,339.0,50.6,87.2,323000.0,6.2,0.0,19.5,0.0,4.11,1519.0,77792.0,35.5,69.6,3.4,23.3,88.9,25.9,81.8,16.9,06,065,Riverside
06065043250,8953.0,34.3,27.4,43.7,6.9,1316.0,50.3,75.7,368600.0,6.3,0.0,40.3,4.7,2.83,1857.0,93523.0,34.8,84.3,6.0,26.6,79.0,29.5,76.0,19.8,06,065,Riverside
06065040404,3094.0,34.0,60.4,21.2,3.7,279.0,48.9,94.7,276400.0,5.6,0.0,23.1,1.3,3.0,1613.0,74665.0,31.3,91.1,9.7,28.0,94.1,15.6,53.0,23.5,06,065,Riverside
06065044927,3686.0,62.7,22.0,67.3,1.1,117.0,43.2,47.9,359300.0,4.5,0.0,35.9,19.3,2.65,1244.0,55448.0,20.1,76.0,8.4,29.4,75.9,40.9,81.8,17.3,06,065,Riverside
06065044922,5402.0,45.8,22.0,64.4,2.1,364.0,46.9,33.1,377600.0,4.1,0.0,38.7,22.9,1.63,1405.0,76698.0,19.5,80.6,5.8,42.3,85.2,47.8,79.7,17.2,06,065,Riverside
06065044921,2305.0,64.8,7.8,78.7,2.7,82.0,52.1,75.9,683200.0,6.2,1.2,18.4,22.7,2.6,2149.0,83750.0,28.2,77.8,9.1,31.0,85.3,41.8,84.0,13.3,06,065,Riverside
06065044919,4399.0,73.3,4.1,88.8,2.0,71.0,46.2,29.5,246000.0,4.6,0.8,13.9,33.5,1.43,1456.0,44474.0,23.9,59.8,9.8,21.1,87.7,37.0,90.1,18.4,06,065,Riverside
06065044606,2715.0,51.9,38.3,53.4,0.0,92.0,54.1,51.3,520500.0,4.7,10.0,44.1,17.4,2.38,1001.0,48081.0,22.7,59.1,28.4,26.8,74.8,36.0,59.5,18.4,06,065,Riverside
06065044521,1439.0,38.0,35.6,45.0,12.1,90.0,51.4,78.8,129800.0,4.7,5.2,35.4,5.6,4.37,1335.0,35694.0,27.9,77.6,37.4,17.1,94.5,14.0,74.6,17.2,06,065,Riverside
06065044520,1526.0,57.6,41.0,53.3,0.9,50.0,48.4,80.3,208600.0,4.9,2.4,21.5,0.0,2.5,1174.0,40417.0,31.9,83.0,16.5,34.4,87.0,16.1,64.9,21.7,06,065,Riverside
06065044518,5627.0,36.4,46.4,45.6,3.5,82.0,52.0,90.6,169700.0,5.1,1.6,37.4,1.3,3.98,1131.0,42813.0,27.4,75.5,25.6,25.7,88.8,12.9,70.0,17.3,06,065,Riverside
06065044517,2244.0,54.2,14.0,82.0,2.3,33.0,53.3,92.6,237900.0,5.0,0.5,29.7,0.0,2.44,1347.0,66518.0,40.0,79.6,6.3,27.8,87.1,30.1,86.6,12.8,06,065,Riverside
06065044405,1550.0,58.8,3.5,92.3,0.3,36.0,48.7,95.8,298400.0,4.0,8.0,30.9,8.9,1.9,973.0,67083.0,31.6,69.5,17.1,37.9,88.6,52.5,92.2,7.7,06,065,Riverside
06065043823,9819.0,33.6,39.9,39.3,6.5,1044.0,49.9,96.1,331600.0,7.8,0.8,14.3,0.0,4.24,2002.0,112117.0,37.4,84.0,4.8,24.7,80.3,34.8,70.4,16.9,06,065,Riverside
06065043822,3385.0,36.3,41.9,47.8,2.3,138.0,52.9,90.4,258100.0,6.8,0.0,22.1,0.0,3.71,1680.0,71164.0,36.9,81.2,10.6,26.4,91.2,19.9,65.7,17.1,06,065,Riverside
06065043821,4069.0,27.1,54.9,27.1,9.3,223.0,47.2,71.4,248600.0,5.5,0.3,41.1,0.0,3.91,1020.0,69535.0,34.2,81.1,19.3,14.1,81.9,19.7,57.8,18.6,06,065,Riverside
06065044918,3283.0,69.9,6.6,87.4,1.0,96.0,46.7,42.6,385700.0,5.2,0.4,23.3,10.3,1.46,1340.0,72571.0,23.5,87.5,9.2,27.0,87.2,41.0,90.7,15.1,06,065,Riverside
06065044917,4588.0,70.1,5.3,89.5,1.6,148.0,56.1,56.0,494600.0,5.6,0.5,10.1,16.3,2.14,1955.0,70833.0,24.8,72.4,13.7,55.5,84.1,45.8,91.2,9.2,06,065,Riverside
06065044516,5945.0,31.2,59.7,31.5,3.4,0.0,49.0,57.5,126000.0,4.6,2.4,44.2,5.6,2.99,1056.0,39828.0,28.6,83.8,24.4,12.5,75.5,15.4,53.5,23.2,06,065,Riverside
06065043813,5918.0,34.7,50.3,32.6,1.4,67.0,47.4,60.0,176800.0,5.3,2.8,41.0,0.6,4.04,1124.0,40323.0,17.9,72.6,29.8,18.8,88.7,10.1,66.6,10.0,06,065,Riverside
06065043602,4069.0,29.5,74.6,13.5,8.6,96.0,46.0,72.1,166900.0,4.7,13.9,66.4,3.8,3.53,962.0,32823.0,33.7,85.4,33.2,30.4,76.3,4.7,35.1,36.2,06,065,Riverside
06065043601,4434.0,26.9,72.5,20.1,5.5,20.0,54.8,49.2,106900.0,4.3,6.4,61.1,5.7,3.92,808.0,31569.0,38.7,68.9,29.8,22.0,75.2,4.6,46.9,22.7,06,065,Riverside
06065042724,3750.0,31.0,35.0,50.8,4.1,262.0,53.1,97.5,328400.0,7.1,0.0,29.3,0.0,4.28,1910.0,83661.0,43.5,82.7,4.5,24.6,78.2,20.5,75.7,15.9,06,065,Riverside
06065042624,4337.0,31.7,49.9,20.7,8.4,511.0,49.0,94.7,332800.0,6.2,1.3,24.7,0.0,4.33,1386.0,84531.0,31.9,80.8,16.1,28.3,86.3,19.2,63.2,18.0,06,065,Riverside
06065042623,3791.0,35.7,34.3,23.7,25.5,350.0,48.2,90.2,301100.0,6.0,0.0,25.1,0.0,3.98,1803.0,84179.0,41.8,70.3,5.0,29.0,85.6,32.8,61.2,17.3,06,065,Riverside
06065042622,4340.0,30.1,47.6,15.5,23.3,515.0,47.1,63.6,322500.0,6.1,3.4,44.7,10.6,2.57,1448.0,70386.0,33.6,77.3,15.2,27.5,86.5,23.2,54.9,23.6,06,065,Riverside
06065042621,7062.0,29.2,57.6,10.0,16.3,1011.0,45.9,89.2,265700.0,6.4,0.0,29.3,4.0,4.14,1492.0,62696.0,40.2,84.0,11.1,26.9,91.1,14.7,39.3,33.8,06,065,Riverside
06065042619,12266.0,27.8,66.8,14.6,10.3,605.0,51.0,96.0,258500.0,6.2,0.0,27.5,6.2,5.55,1744.0,70149.0,38.9,78.7,15.7,24.0,90.5,13.6,47.2,25.9,06,065,Riverside
06065048800,4605.0,28.7,54.9,13.2,25.6,219.0,45.0,100.0,244400.0,5.9,0.0,31.7,0.0,4.49,1550.0,55917.0,36.6,87.3,18.7,21.4,86.5,12.6,48.8,25.0,06,065,Riverside
06065044605,5640.0,40.4,44.1,33.3,16.3,246.0,55.0,45.3,300000.0,4.1,0.8,42.6,5.9,3.02,941.0,42294.0,18.2,81.9,22.1,17.7,87.8,28.7,58.4,26.4,06,065,Riverside
06065044515,3763.0,36.0,59.8,25.8,7.1,50.0,55.8,59.3,115100.0,4.7,1.4,31.9,0.0,3.86,1157.0,35119.0,20.4,89.8,30.9,14.4,82.4,17.2,42.8,27.1,06,065,Riverside
06065043316,3802.0,65.0,12.2,63.5,10.6,291.0,44.7,67.7,176300.0,5.7,0.0,23.7,0.0,3.27,1494.0,36010.0,37.1,78.0,14.5,26.4,82.8,17.9,85.5,13.8,06,065,Riverside
06065043279,5290.0,33.5,28.8,61.7,2.9,116.0,50.7,58.9,250400.0,6.0,0.0,15.7,9.2,3.84,1387.0,65495.0,32.3,80.3,6.0,28.3,87.9,18.4,85.2,5.1,06,065,Riverside
06065043257,8995.0,38.1,18.5,58.2,7.1,780.0,47.6,79.7,528600.0,7.8,0.0,22.0,0.0,3.59,2321.0,116531.0,38.6,70.6,4.1,18.1,85.9,34.3,81.5,15.8,06,065,Riverside
06065042726,7960.0,32.2,40.9,38.2,11.9,319.0,52.1,90.2,342600.0,6.5,1.4,17.4,0.0,4.13,1710.0,95653.0,42.4,81.4,7.8,25.9,88.2,22.9,72.4,13.6,06,065,Riverside
06065045116,1453.0,52.9,21.6,74.5,0.0,34.0,49.7,27.4,389000.0,4.3,0.2,43.8,4.0,1.8,1003.0,47000.0,16.1,76.8,6.6,43.5,82.3,25.1,81.5,18.2,06,065,Riverside
06065045114,1928.0,62.7,10.6,86.4,1.3,20.0,47.1,55.2,469200.0,4.9,0.0,17.8,12.4,2.23,1456.0,88144.0,19.3,73.0,12.6,48.4,89.0,48.2,88.3,11.2,06,065,Riverside
06065044932,3121.0,43.4,32.3,54.1,2.0,312.0,52.6,88.5,283100.0,5.7,1.9,34.5,0.0,2.53,1477.0,73090.0,18.4,82.2,12.2,22.7,92.2,33.8,68.3,21.5,06,065,Riverside
06065044931,2426.0,38.5,60.6,28.4,1.9,183.0,54.5,95.4,256300.0,5.0,0.0,30.0,4.8,4.23,1429.0,43871.0,20.7,83.1,20.3,18.4,81.3,20.3,36.6,35.8,06,065,Riverside
06065044929,3701.0,55.6,16.8,74.3,0.5,213.0,44.2,27.8,387000.0,4.4,1.5,40.0,10.2,1.86,1067.0,61860.0,27.3,75.6,15.4,44.6,78.8,43.1,79.2,20.0,06,065,Riverside
06065044928,3226.0,67.9,6.6,90.5,0.0,28.0,48.6,47.8,352400.0,4.9,0.0,16.4,28.9,1.94,1461.0,81797.0,24.3,72.8,8.2,42.2,85.4,44.5,92.2,12.7,06,065,Riverside
06065045117,3876.0,52.5,10.9,76.9,5.7,167.0,46.7,43.2,374000.0,4.1,0.4,48.1,14.5,2.01,1143.0,63684.0,18.3,74.9,14.8,53.7,92.9,33.8,86.1,12.4,06,065,Riverside
06065044930,3555.0,35.0,45.9,48.0,0.9,167.0,51.5,26.1,209300.0,3.6,0.0,47.9,14.7,2.8,1198.0,62018.0,15.1,73.8,23.0,19.6,82.9,29.9,65.0,21.7,06,065,Riverside
06065044926,5170.0,35.0,67.9,12.3,4.6,571.0,52.7,67.7,192300.0,4.3,1.8,36.1,0.0,3.06,952.0,38703.0,18.2,87.3,22.1,20.8,92.6,12.1,29.7,44.1,06,065,Riverside
06065044925,3462.0,36.4,62.8,32.5,1.7,61.0,51.1,91.8,255800.0,5.3,0.3,18.2,1.5,3.7,1461.0,56458.0,20.5,83.4,17.4,33.3,89.0,14.7,44.6,30.2,06,065,Riverside
06065044924,4562.0,33.4,61.4,30.1,1.0,307.0,45.9,83.7,275700.0,5.5,1.0,31.4,6.4,3.52,1309.0,62104.0,22.8,84.4,12.8,29.3,83.6,19.4,38.4,29.7,06,065,Riverside
06065044923,3995.0,39.0,56.0,33.8,4.4,183.0,49.2,84.7,270700.0,5.6,1.7,27.2,0.0,3.15,1301.0,60089.0,24.2,81.2,24.4,29.1,89.4,17.4,53.9,27.9,06,065,Riverside
06065040615,9306.0,33.6,36.2,18.7,10.6,2251.0,50.5,88.8,464700.0,7.2,0.0,21.9,7.8,4.99,2615.0,119049.0,41.4,71.7,7.5,30.1,94.2,30.3,54.0,26.3,06,065,Riverside
06065040613,13347.0,33.5,44.0,17.8,8.0,3519.0,48.0,99.6,489400.0,7.8,0.9,24.6,8.7,5.1,2748.0,107365.0,44.4,75.8,5.7,19.3,86.4,39.1,55.9,27.9,06,065,Riverside
06065040611,8112.0,32.2,48.4,19.4,7.1,1674.0,47.9,97.4,521500.0,7.8,0.0,25.9,7.5,4.29,2558.0,122333.0,43.7,77.3,7.2,25.5,90.6,34.3,52.2,29.0,06,065,Riverside
06065031701,2503.0,42.0,56.7,28.8,5.8,194.0,50.4,79.0,343500.0,5.6,3.8,37.4,14.4,3.41,875.0,54770.0,29.6,79.2,22.5,30.3,90.2,13.8,65.8,20.9,06,065,Riverside
06065040302,7692.0,37.2,47.7,33.9,2.1,844.0,52.5,94.6,332200.0,6.5,0.0,6.0,14.7,2.89,1573.0,82265.0,28.8,83.9,13.5,31.6,95.0,22.0,63.8,20.5,06,065,Riverside
06065040701,2299.0,41.8,27.2,63.1,5.0,79.0,50.2,99.4,506200.0,7.7,0.1,3.4,0.0,4.08,2500.0,110500.0,40.2,80.9,3.5,26.9,94.7,20.0,83.8,8.7,06,065,Riverside
06065040806,3099.0,39.1,35.3,56.2,2.7,139.0,52.3,97.9,445600.0,6.8,0.5,11.9,0.0,3.8,2569.0,107917.0,39.7,76.5,4.9,30.6,92.1,22.6,71.0,14.9,06,065,Riverside
06065041202,4446.0,29.5,88.2,8.5,0.9,78.0,49.4,95.1,241100.0,5.5,1.7,25.3,0.0,5.08,1228.0,49139.0,38.7,72.8,6.0,18.8,90.6,4.3,29.7,36.3,06,065,Riverside
06065041410,2537.0,30.9,91.8,3.0,0.3,97.0,52.9,78.3,237900.0,4.9,16.6,48.0,0.0,3.65,1180.0,31767.0,26.8,66.8,27.3,31.1,94.0,4.7,27.4,51.9,06,065,Riverside
06065041600,5504.0,30.4,85.8,9.8,1.9,43.0,49.3,45.6,197400.0,4.1,24.2,80.7,2.3,3.25,1103.0,34088.0,25.5,78.2,25.1,21.5,91.2,7.2,31.0,39.0,06,065,Riverside
06065041703,5876.0,30.2,76.1,18.9,2.4,129.0,49.0,8.6,,4.0,0.0,81.9,3.6,3.27,1141.0,31610.0,26.3,76.8,34.7,19.9,91.4,7.0,35.6,39.8,06,065,Riverside
06065041002,3568.0,29.3,77.4,13.9,3.5,142.0,46.9,83.3,255700.0,5.6,0.0,20.3,0.0,3.81,1314.0,57917.0,33.2,78.1,9.3,22.2,94.4,8.0,33.4,28.8,06,065,Riverside
06065041403,3382.0,39.7,46.1,34.9,4.7,378.0,43.8,72.3,319700.0,5.9,0.4,34.6,0.0,1.91,1222.0,70104.0,33.2,76.6,6.5,49.4,89.8,24.7,64.6,21.8,06,065,Riverside
06065041409,17915.0,36.5,35.1,39.6,4.6,3339.0,51.7,94.5,453300.0,7.3,0.0,8.7,0.0,3.29,2093.0,107795.0,35.6,75.4,5.9,27.9,92.4,36.7,54.5,28.2,06,065,Riverside
06065041704,3538.0,30.8,86.2,6.7,0.9,164.0,50.5,47.3,311600.0,4.4,10.3,62.5,3.9,3.77,1092.0,35972.0,26.7,63.5,24.5,26.0,93.0,8.9,25.8,40.6,06,065,Riverside
06065041805,6091.0,30.9,44.7,37.8,4.2,364.0,51.4,51.8,359400.0,5.4,0.0,49.5,4.9,2.92,1612.0,76382.0,39.2,71.8,12.4,35.7,86.7,31.1,54.3,25.5,06,065,Riverside
06065042004,3622.0,44.3,34.5,54.9,3.7,206.0,51.3,98.9,428600.0,7.2,1.6,8.6,0.0,3.55,1426.0,94866.0,29.1,91.2,4.7,36.2,93.2,25.7,79.2,17.4,06,065,Riverside
06065042402,4796.0,30.1,51.9,30.1,9.9,243.0,48.4,96.2,299400.0,6.4,0.0,24.0,0.0,4.81,1677.0,68583.0,37.9,74.2,14.7,29.1,88.1,18.3,60.2,18.0,06,065,Riverside
06065042716,5244.0,36.9,21.6,75.7,0.0,16.0,51.7,90.7,392800.0,6.1,0.0,22.7,15.2,3.31,1712.0,87128.0,42.6,83.2,10.5,20.0,83.8,26.8,87.0,6.4,06,065,Riverside
06065042723,6760.0,32.9,58.3,39.2,1.1,7.0,55.9,27.8,89700.0,5.3,0.0,34.6,0.0,4.27,1070.0,39561.0,34.2,77.1,34.4,20.4,85.4,6.8,61.7,14.1,06,065,Riverside
06065043001,5585.0,31.2,63.8,25.8,7.0,65.0,53.7,56.4,181000.0,4.3,8.8,60.0,8.6,3.27,1073.0,37627.0,40.0,72.3,26.1,10.9,79.1,8.1,44.8,28.2,06,065,Riverside
06065043005,5584.0,32.0,58.9,31.8,1.5,98.0,51.8,49.6,199600.0,4.9,0.0,41.4,0.0,3.77,1210.0,49897.0,41.0,76.8,13.3,21.3,80.2,8.8,54.2,23.7,06,065,Riverside
06065043217,3530.0,35.3,35.0,47.5,4.9,207.0,51.2,96.8,385700.0,6.2,0.0,24.3,0.0,4.21,1948.0,89018.0,35.6,74.7,11.7,20.3,82.3,30.6,73.5,14.1,06,065,Riverside
06065043222,4570.0,44.3,19.3,64.8,2.7,377.0,47.4,78.0,391800.0,6.9,0.0,23.4,0.0,3.34,1728.0,81686.0,32.1,79.6,8.0,25.7,89.8,30.2,87.6,11.9,06,065,Riverside
06065043306,4689.0,39.7,42.8,45.2,4.4,154.0,47.1,64.3,179700.0,5.5,0.0,41.5,7.3,3.43,1316.0,50750.0,34.2,66.6,16.3,25.9,89.6,12.1,65.4,19.1,06,065,Riverside
06065043403,2556.0,31.6,61.2,30.9,4.6,29.0,50.0,68.9,137300.0,4.4,1.5,48.3,22.1,3.47,954.0,28036.0,26.6,68.3,47.7,25.3,86.2,6.1,57.2,16.9,06,065,Riverside
06065043508,6795.0,38.0,38.2,51.5,5.4,66.0,42.3,65.2,192000.0,5.3,0.7,36.5,8.0,3.12,958.0,42595.0,34.0,57.1,20.7,26.8,76.1,14.6,79.9,12.3,06,065,Riverside
06065043509,5426.0,34.6,52.1,41.0,1.9,72.0,47.5,62.3,147700.0,5.7,0.0,29.2,0.0,3.76,1306.0,48497.0,38.8,76.3,14.6,25.3,90.8,10.0,57.6,20.1,06,065,Riverside
06065044911,4375.0,49.0,15.4,73.9,0.9,258.0,46.7,75.8,286600.0,4.7,1.3,48.3,3.4,2.06,1127.0,54107.0,16.7,87.7,11.5,23.8,82.7,34.8,79.6,15.6,06,065,Riverside
06065045109,3564.0,47.0,40.4,50.9,1.4,49.0,53.2,99.5,262600.0,5.2,0.0,25.2,9.7,3.37,1550.0,59028.0,23.6,70.3,11.3,33.5,85.7,25.2,65.7,14.3,06,065,Riverside
06065045501,5639.0,31.2,85.2,5.6,7.0,70.0,55.7,59.2,165700.0,4.8,0.0,51.3,9.5,3.13,908.0,40767.0,22.2,77.1,19.2,17.8,71.8,8.0,36.1,26.6,06,065,Riverside
06065045703,5969.0,32.0,98.4,1.1,0.0,10.0,47.4,89.1,179400.0,5.3,0.5,13.9,0.0,3.89,983.0,32706.0,20.4,90.8,25.4,27.2,92.5,5.5,3.2,44.3,06,065,Riverside
06065940100,151.0,68.1,17.9,77.5,0.0,0.0,49.0,14.2,259400.0,,0.0,11.8,0.0,,,33750.0,,88.7,9.9,100.0,88.7,5.6,95.4,12.6,06,065,Riverside
06065046405,3651.0,37.6,50.2,42.9,2.5,48.0,50.8,66.3,252200.0,5.7,0.0,19.2,0.0,3.71,1237.0,67292.0,35.5,80.9,14.6,23.9,80.6,13.6,66.3,16.5,06,065,Riverside
06065030502,2113.0,30.9,89.0,7.8,2.3,8.0,49.5,78.0,254700.0,4.6,34.2,55.7,4.8,3.62,1017.0,36719.0,22.3,70.3,32.7,30.4,88.1,3.7,23.5,40.8,06,065,Riverside
06065031703,3713.0,32.8,53.1,38.0,2.1,138.0,49.0,76.6,296100.0,5.9,3.0,36.2,10.9,2.72,1596.0,70361.0,36.5,80.2,14.1,38.8,91.9,12.0,57.7,24.6,06,065,Riverside
06065040403,6061.0,31.0,67.9,29.3,1.9,0.0,48.2,91.7,332700.0,5.9,8.8,21.9,9.6,5.32,1479.0,78365.0,29.9,87.0,7.2,22.8,89.3,9.0,44.6,27.8,06,065,Riverside
06065040502,6503.0,28.4,75.5,15.2,5.7,95.0,49.9,59.1,263800.0,4.7,3.6,50.0,5.1,3.86,1339.0,53150.0,29.5,83.8,22.5,21.6,85.1,8.0,41.0,26.5,06,065,Riverside
06065040604,5484.0,40.1,53.3,41.5,0.0,124.0,47.2,97.7,435500.0,6.8,0.0,8.5,0.0,3.78,1414.0,83819.0,41.0,72.7,9.8,31.0,96.3,13.6,57.3,20.6,06,065,Riverside
06065030900,3572.0,32.2,67.4,23.7,5.4,93.0,48.0,100.0,251800.0,5.8,1.5,21.1,0.0,3.92,1456.0,61101.0,35.9,70.9,11.2,20.6,93.4,12.8,41.5,28.5,06,065,Riverside
06065030503,3554.0,23.5,83.5,8.3,6.5,5.0,48.6,32.3,206700.0,3.7,7.0,85.1,20.5,3.7,954.0,32988.0,27.3,63.2,36.6,15.2,83.0,5.8,34.0,32.1,06,065,Riverside
06065031402,7551.0,36.1,51.2,40.3,5.1,44.0,51.4,56.1,247000.0,4.5,1.5,54.9,3.9,2.81,1199.0,52413.0,25.1,78.8,13.4,27.1,87.4,12.9,66.4,15.7,06,065,Riverside
06065031704,5297.0,36.6,50.3,33.2,2.8,582.0,48.6,61.4,272100.0,5.4,1.3,47.7,0.0,3.02,1231.0,69063.0,35.6,79.0,5.9,23.4,90.5,18.6,58.1,26.3,06,065,Riverside
06065040303,4086.0,26.7,74.0,15.7,0.8,366.0,50.6,77.0,336200.0,5.2,8.0,34.8,0.0,4.72,1360.0,62440.0,29.2,76.7,12.7,34.2,85.0,15.3,27.6,32.1,06,065,Riverside
06065040603,3205.0,29.6,85.1,14.3,0.0,18.0,47.1,96.2,347400.0,5.8,6.5,27.1,13.6,4.96,1132.0,67727.0,30.4,75.4,3.3,19.8,94.1,9.8,30.0,23.0,06,065,Riverside
06065040903,2832.0,29.9,61.7,25.3,4.2,135.0,48.3,72.2,305600.0,5.6,9.7,39.6,12.7,4.5,1381.0,56250.0,29.7,84.3,22.3,29.1,80.4,18.0,49.7,20.4,06,065,Riverside
06065041003,2931.0,34.7,65.0,25.0,4.1,159.0,51.0,91.5,300000.0,5.8,3.9,29.3,4.2,3.35,1277.0,74183.0,31.4,78.1,13.6,23.1,92.4,14.5,40.8,31.3,06,065,Riverside
06065030501,4435.0,29.4,64.1,10.3,17.0,305.0,49.2,70.0,282000.0,4.9,8.9,52.7,10.6,3.25,1033.0,46080.0,26.2,81.3,30.5,32.8,90.1,16.2,44.4,23.5,06,065,Riverside
06065030602,3297.0,54.6,19.5,71.0,3.8,149.0,46.5,73.1,442800.0,6.8,1.8,18.9,3.8,3.2,1893.0,102750.0,29.0,87.2,3.2,23.4,84.3,46.6,91.1,7.6,06,065,Riverside
